recid,assignmt,sex,age,earnings,prevearn,married,pbhous,wkless13,bfeduca,recommended_training,pred_earnings_classroom,pred_earnings_ojt,pred_earnings_other,pred_earnings_control,prob_control,prob_classroom,prob_ojt,prob_other,dr_score_classroom,dr_score_ojt,dr_score_other,dr_score_control
312505,Treatment,Male,26,2.288,5.0,Married,No,Did not work,12,other,19.80462051,23.24765664,23.3223273,22.91962247,0.25205580680647566,0.10234758175263386,0.506892777057976,0.13870383438291403,19.80462051,23.24765664,-128.32688552515802,22.91962247
312506,Treatment,Female,23,16.78,1.4,Not married,No,Worked,12,classroom,11.70101225,14.93315156,13.14625122,10.78589168,0.5227228583287044,0.11988805947133749,0.2387030987184472,0.11868598348151106,54.065429293669574,14.93315156,13.14625122,10.78589168
312507,Control,Female,23,0.762,8.0,Not married,Yes,Did not work,12,classroom,17.36068389,18.39650879,16.9748913,21.30682581,0.2852855946373347,0.2664807068977948,0.33438665952008134,0.11384703894478891,-44.92781752997787,18.39650879,16.9748913,21.30682581
312508,Treatment,Male,31,7.411,4.2,Not married,No,Did not work,12,OJT,16.7728794,20.1810462,17.51107813,19.11458566,0.4783131162908312,0.07272114781139055,0.20331080824431755,0.24565492765346067,16.7728794,20.1810462,17.51107813,19.11458566
312510,Control,Female,32,0.8,0.7,Not married,No,Worked,9,classroom,10.67360132,12.94788025,12.72770048,8.662056913,0.3520395250567416,0.1807713977034063,0.24181441099700118,0.2253746662428507,-43.945666138448985,12.94788025,12.72770048,8.662056913
312514,Treatment,Male,33,11.181,2.0,Married,No,Did not work,13,OJT,18.81019944,20.28943579,21.22589444,20.2940117,0.3841011943281163,0.27193380043489973,0.22725910932127116,0.1167058959157126,18.81019944,20.28943579,21.22589444,20.2940117
312519,Treatment,Male,42,5.394,1.5,Married,No,Did not work,13,OJT,18.51132459,19.23936374,21.01814989,19.40902203,0.29842643190848905,0.24848239627936375,0.3094772797829944,0.14361389202915256,18.51132459,19.23936374,21.01814989,19.40902203
312522,Control,Male,31,34.314,5.52,Married,No,Did not work,12,other,20.06946961,23.75453657,23.90807964,23.38038388,0.30303720287153685,0.05754929303509991,0.5391290845739417,0.10028441951942156,20.06946961,23.75453657,127.6721579471466,23.38038388
312525,Treatment,Male,45,23.306,12.005,Not married,No,Did not work,12,classroom,29.44793776,34.34064655,23.17796681,29.07954112,0.2863582423777898,0.0739600543099862,0.4698276675785385,0.16985403573368546,-53.596048852793814,34.34064655,23.17796681,29.07954112
312526,Control,Female,56,21.422,2.4,Not married,No,Worked,12,other,12.0804982,12.57029368,12.66855213,10.33221066,0.21335359964604703,0.2107553069900375,0.4164626380313583,0.15942845533255698,12.0804982,12.57029368,67.5737310815297,10.33221066
312527,Control,Female,39,0.126,2.444656,Not married,No,Did not work,9,OJT,12.30160882,14.74307364,15.79511907,13.118616,0.4375063330084976,0.17233681794250355,0.13847418845923895,0.25168266058975974,12.30160882,14.74307364,15.79511907,13.118616
312528,Treatment,Female,41,6.048,0.0,Not married,No,Worked,16,classroom,11.1925228,14.23994557,12.15798524,10.75863004,0.3469185583682903,0.24451841924902898,0.18205010102347408,0.22651292135920653,-9.846885256865354,14.23994557,12.15798524,10.75863004
312529,Control,Female,23,1.299,0.0,Not married,No,Worked,9,classroom,10.49534738,13.05412431,12.79318078,8.228063851,0.4593707312491058,0.3696812199296965,0.11179290432317948,0.059155144498018265,-14.381078265178568,13.05412431,12.79318078,8.228063851
312530,Treatment,Male,26,8.069,8.0,Married,No,Worked,12,other,20.3485352,24.35283785,22.73659113,21.68795537,0.3141801316682613,0.06508721782462012,0.441087968571773,0.1796446819353455,20.3485352,24.35283785,-58.911198116992004,21.68795537
312531,Treatment,Male,44,0.0,0.85,Not married,No,Worked,14,OJT,16.01626857,15.76331409,12.73296954,13.60188905,0.3144932219697511,0.12475792076236553,0.323188512807439,0.23756034446044444,16.01626857,15.76331409,12.73296954,13.60188905
312532,Treatment,Female,48,10.845,0.0,Married,No,Worked,11,OJT,9.657480392,12.77231965,11.88341833,9.713668035,0.32442733671667107,0.28754946842647594,0.27060721110199343,0.11741598375485962,9.657480392,12.77231965,11.88341833,9.713668035
312535,Control,Male,33,21.932,5.0,Not married,No,Did not work,12,other,14.13387733,20.6915145,17.96403069,19.43829447,0.369318780645068,0.139856711997662,0.3409705616877324,0.14985394566953752,14.13387733,20.6915145,44.442941820910654,19.43829447
312536,Treatment,Male,37,0.046,5.0,Not married,No,Did not work,14,OJT,11.2615332,22.53298781,18.73197696,21.51705953,0.37685974252687393,0.130389999370732,0.3313066369950305,0.16144362110736354,11.2615332,22.53298781,18.73197696,21.51705953
312537,Control,Male,29,15.167,0.0,Not married,No,Worked,11,OJT,11.60690949,14.8586948,11.71658352,11.5686363,0.3162411581478286,0.1387200540570051,0.300309400191395,0.24472938760377122,11.60690949,14.8586948,11.71658352,11.5686363
312540,Treatment,Female,36,6.545,8.076,Not married,No,Did not work,12,classroom,21.98250266,20.94387425,18.86707217,20.33140742,0.35262970881715766,0.17839168185815096,0.30734326134816065,0.16163534797653076,-64.55461890980061,20.94387425,18.86707217,20.33140742
312544,Treatment,Male,29,3.27,6.0,Married,No,Did not work,9,OJT,20.72016313,20.72746018,23.08075867,18.422804,0.33374514351863194,0.1277564612340895,0.4039559049902998,0.13454249025697876,20.72016313,20.72746018,23.08075867,18.422804
312547,Treatment,Female,25,23.896,2.246,Not married,No,Did not work,10,classroom,10.39740465,15.73621214,13.95043667,13.46051349,0.34598077283413253,0.2575680633053571,0.24503040222851574,0.15142076163199458,62.80528153028264,15.73621214,13.95043667,13.46051349
312548,Treatment,Female,24,5.232,0.295,Married,No,Worked,8,OJT,9.04063411,13.56785647,12.03532838,9.917790448,0.347156270040203,0.21719674682841564,0.29558438351956473,0.14006259961181666,9.04063411,13.56785647,12.03532838,9.917790448
312549,Treatment,Female,22,0.0,7.0,Not married,No,Did not work,12,OJT,18.82241428,20.14566999,18.03594396,19.20795301,0.34256554522349925,0.235841428982995,0.28733842372727136,0.1342546020662343,18.82241428,20.14566999,18.03594396,19.20795301
312551,Treatment,Female,34,34.062,1.5,Married,No,Did not work,12,classroom,9.162344204,17.53524826,13.78761204,13.56537648,0.2904830169226688,0.26241756710173153,0.28742906979267774,0.159670346182922,104.0479727501527,17.53524826,13.78761204,13.56537648
312555,Control,Male,30,0.222,5.0,Not married,No,Did not work,12,classroom,16.13488054,20.79171756,17.96403069,19.43829447,0.3643513958475454,0.14719467467018912,0.34041300863753193,0.1480409208447336,-91.9728385446415,20.79171756,17.96403069,19.43829447
312558,Treatment,Male,53,2.324,1.171,Married,No,Worked,16,OJT,18.05849797,21.65139142,18.82913343,16.75725618,0.2976730005883795,0.3010181511697677,0.29599495524465463,0.10531389299719812,18.05849797,21.65139142,18.82913343,16.75725618
312565,Treatment,Male,53,0.0,3.0,Married,No,Did not work,12,other,20.67767628,20.5545793,21.22475131,18.3821549,0.2996587272631937,0.14186350945811513,0.4172816009288815,0.1411961623498096,20.67767628,20.5545793,-129.0962698620646,18.3821549
312568,Treatment,Female,30,0.0,0.0,Not married,No,Worked,12,other,10.36556867,14.06393018,11.71658352,9.713668035,0.35059273149817044,0.2950159131858242,0.18991085740836436,0.1644804979076409,10.36556867,14.06393018,-59.51729325595126,9.713668035
312572,Control,Male,25,9.0,11.7,Married,No,Did not work,12,other,21.7734428,31.40990204,30.50774636,28.04577715,0.37610570046716535,0.16095684286652695,0.2796980796910145,0.1832393769752932,21.7734428,31.40990204,-86.86738727680539,28.04577715
312573,Treatment,Female,56,12.479,8.113,Not married,No,Did not work,12,classroom,28.99489347,19.83771092,18.89565186,20.37003922,0.35158745849179546,0.10899201988443559,0.3309045011353639,0.208516020488405,-122.53815901872193,19.83771092,18.89565186,20.37003922
312575,Control,Male,41,9.685,0.0,Not married,No,Worked,12,OJT,10.23170049,14.01205047,11.71658352,11.8686755,0.32230369033844525,0.12222179156482382,0.29621072345614646,0.25926379464058436,10.23170049,14.01205047,11.71658352,11.8686755
312576,Treatment,Male,29,22.698,11.0,Married,No,Did not work,12,classroom,20.31801429,30.38192628,29.76083871,27.26824433,0.3701352883538351,0.15190152579243105,0.30450606985729617,0.1734571159964377,35.98596559979909,30.38192628,29.76083871,27.26824433
312577,Treatment,Male,37,0.051,0.2,Not married,No,Worked,9,other,12.43326107,12.70299233,11.89136451,11.25689236,0.3234979141666214,0.12261680952356123,0.30033898463959174,0.2535462916702256,12.43326107,12.70299233,-34.80766008232235,11.25689236
312581,Treatment,Female,31,0.0,0.0,Not married,No,Worked,13,other,11.71140314,14.52928063,11.71658352,9.713668035,0.3486995791557869,0.293660129498165,0.18984338135667267,0.1677969099893754,11.71140314,14.52928063,-58.10939552062639,9.713668035
312583,Control,Male,44,13.545,9.664,Married,No,Worked,14,other,13.44059929,28.67296635,28.83387195,25.53233162,0.21054228848237325,0.1831851589845733,0.30375592015431807,0.3025166323787355,13.44059929,28.67296635,-21.70507471809297,25.53233162
312584,Control,Male,32,54.05,0.0,Not married,No,Worked,12,OJT,11.52389007,15.26762016,11.71658352,11.8686755,0.31598894189439847,0.13456813760935757,0.3018720922446749,0.24757082825156906,11.52389007,15.26762016,11.71658352,11.8686755
312586,Treatment,Male,29,6.291,4.1,Not married,Yes,Did not work,11,classroom,27.34524071,17.15852519,17.08271307,17.58329481,0.41321984749039903,0.1389558209491785,0.31669968457450237,0.13112464698592005,-124.17227446988115,17.15852519,17.08271307,17.58329481
312587,Treatment,Female,48,6.639,5.749,Married,Yes,Did not work,10,OJT,12.9025485,16.35368436,16.20527102,16.86249768,0.526464801147945,0.09612564374041445,0.27791399136588935,0.09949556374575108,12.9025485,16.35368436,16.20527102,16.86249768
312589,Treatment,Male,36,6.144,0.4,Not married,No,Did not work,12,OJT,10.82361249,16.74607122,13.05578043,14.63542245,0.34395567849505854,0.13651671628005602,0.3107242388681121,0.20880336635677335,10.82361249,16.74607122,13.05578043,14.63542245
312590,Treatment,Female,23,0.131,0.6,Married,No,Worked,9,classroom,10.08861788,14.22102956,12.23100912,10.18115766,0.33972155680317234,0.22142243104768158,0.3004383006247606,0.13841771152438534,-34.88251640339021,14.22102956,12.23100912,10.18115766
312591,Treatment,Male,34,0.0,3.64,Married,No,Did not work,9,OJT,21.38708063,18.64386211,21.01834304,16.42110176,0.3187340538188778,0.12759620362652904,0.4106626910171679,0.14300705153742527,21.38708063,18.64386211,21.01834304,16.42110176
312592,Treatment,Male,35,83.236,1.3,Married,No,Did not work,10,classroom,19.90432243,17.95437849,19.11921459,15.04551084,0.3001078858514785,0.14527168886888417,0.38573187933729575,0.16888854594234148,455.8576596777027,17.95437849,19.11921459,15.04551084
312594,Control,Male,34,6.423,6.0,Not married,No,Did not work,11,classroom,16.71166601,20.90059261,18.58269981,19.47253233,0.3729240257214245,0.13761480109986915,0.3488713087191966,0.1405898644595098,-58.052573939257755,20.90059261,18.58269981,19.47253233
312595,Treatment,Female,24,15.769,2.16,Not married,No,Did not work,12,other,12.73661414,16.83455854,14.29741187,14.15449636,0.3326815018277563,0.255334873483136,0.24701427149470337,0.1649693531944043,12.73661414,16.83455854,23.21778466352027,14.15449636
312597,Treatment,Male,32,21.318,9.0,Married,No,Did not work,14,other,21.65442484,30.71542649,28.90971246,28.18491637,0.3527320339534074,0.15330668667013078,0.31035369646058614,0.1836075829158756,21.65442484,30.71542649,-12.437776240825244,28.18491637
312598,Control,Male,49,6.68,12.768,Not married,No,Did not work,8,OJT,22.63519624,32.13941062,22.71661582,21.68767715,0.32431798073384804,0.13648249604564294,0.36460128468570885,0.17459823853480022,22.63519624,32.13941062,22.71661582,21.68767715
312600,Treatment,Male,64,1.029,0.0,Not married,No,Worked,8,other,11.52728516,6.065187342,11.71658352,10.94480955,0.334980979997268,0.09205396211899124,0.2699091705142748,0.3030558873694659,11.52728516,6.065187342,-23.549464642827466,10.94480955
312602,Treatment,Female,23,3.72,0.0,Not married,No,Worked,12,other,10.77940395,14.72195481,11.71658352,9.713668035,0.3519923588009364,0.30311928154172424,0.18648495070033502,0.1584034089570045,10.77940395,14.72195481,-38.7658118567972,9.713668035
312603,Treatment,Female,32,20.521,0.834,Not married,No,Worked,12,OJT,14.39204921,14.21413612,12.36078513,10.52687899,0.340086664627829,0.2779377174187758,0.21857419738622272,0.16340142056717258,14.39204921,14.21413612,12.36078513,10.52687899
312605,Treatment,Female,30,0.0,0.0,Married,No,Worked,12,other,8.388777177,15.36717626,11.88341833,9.713668035,0.31910948463766065,0.2556823506743594,0.28074207200875795,0.144466092679222,8.388777177,15.36717626,-70.37407275052914,9.713668035
312607,Control,Female,36,41.318,0.0,Not married,No,Worked,16,classroom,18.28457775,15.94195399,11.71658352,9.713668035,0.34024294652946624,0.28120377892581494,0.18813467334372824,0.19041860120099072,100.19465142677124,15.94195399,11.71658352,9.713668035
312608,Treatment,Male,27,58.435,14.0,Married,No,Did not work,12,OJT,26.63466738,35.26949855,32.96187149,30.60052786,0.36286449949431077,0.17297349858803437,0.24107637426996084,0.22308562764769388,26.63466738,35.26949855,32.96187149,30.60052786
312611,Control,Male,36,15.713,4.1039111,Married,No,Did not work,12,classroom,22.19383732,22.30515627,22.40263652,19.6083365,0.30818810511828815,0.14395629054749448,0.39308945278814544,0.15476615154607196,-22.825642518998933,22.30515627,22.40263652,19.6083365
312612,Treatment,Male,62,33.133,5.4,Not married,No,Did not work,12,OJT,11.54805289,18.90849727,18.39083506,19.85593551,0.42085819674842356,0.08118902460919956,0.3348609476316443,0.16309183101073255,11.54805289,18.90849727,18.39083506,19.85593551
312617,Treatment,Male,22,53.653,11.5,Married,No,Did not work,12,OJT,22.25158049,31.07406257,30.29434417,27.82362492,0.37816324213154756,0.16420546836118394,0.27686293892449315,0.1807683505827754,22.25158049,31.07406257,30.29434417,27.82362492
312618,Control,Male,41,26.039,1.5,Not married,No,Did not work,12,other,4.756290744,17.22600675,14.22949245,15.78393532,0.3572153312606311,0.12466798578271968,0.31958321899297104,0.19853346396367813,4.756290744,17.22600675,73.71320524191785,15.78393532
312623,Treatment,Female,30,1.816,0.0,Not married,Yes,Worked,12,OJT,5.266211418,12.22655248,11.71658352,9.713668035,0.31140328739640005,0.3547993731732321,0.17745298733517048,0.15634435209519734,5.266211418,12.22655248,11.71658352,9.713668035
312626,Treatment,Female,44,0.6,0.0,Not married,No,Worked,12,OJT,9.04098397,12.06923066,11.71658352,9.713668035,0.3427675801881898,0.28716549746807774,0.19380628807512365,0.17626063426860886,9.04098397,12.06923066,11.71658352,9.713668035
312627,Treatment,Female,29,36.376,0.0,Not married,No,Worked,10,classroom,8.617909966,13.15493279,11.71658352,9.713668035,0.3539191081114764,0.2933529636086529,0.19043451457711905,0.16229341370275163,103.24143001685124,13.15493279,11.71658352,9.713668035
312628,Treatment,Female,26,0.405,0.0,Not married,No,Worked,8,classroom,8.280027966,12.59786948,11.71658352,9.713668035,0.35728277297492994,0.2909765287659709,0.18956088747260352,0.16217981078649563,-18.784106723481415,12.59786948,11.71658352,9.713668035
312629,Treatment,Female,38,0.789,0.96,Not married,No,Did not work,12,OJT,10.36858187,15.70652094,13.37050309,12.90157322,0.3409009807091349,0.22904996898488184,0.233247370076448,0.1968016802295352,10.36858187,15.70652094,13.37050309,12.90157322
312630,Control,Female,29,1.289,6.9,Not married,No,Did not work,12,other,19.22558331,19.95192935,17.95870156,19.10354275,0.3479360502575911,0.21315553120110844,0.29433304952240863,0.14457536901889168,19.22558331,19.95192935,-97.34241558825897,19.10354275
312632,Treatment,Female,51,3.942,2.5,Not married,No,Did not work,14,classroom,14.90850102,16.91860343,15.00613898,15.41203199,0.3298216568604686,0.18450577586871367,0.25262125673620645,0.23305131053461112,-44.52866818712167,16.91860343,15.00613898,15.41203199
312634,Control,Female,49,32.729,2.444656,Not married,No,Did not work,12,other,9.468053026,15.73548085,14.51728699,14.45170643,0.3497936816686656,0.1956451128015094,0.25909562411214504,0.19546558141767995,9.468053026,15.73548085,107.68823237032433,14.45170643
312635,Control,Male,67,0.0,0.0,Not married,Yes,Worked,16,other,-28.78713446,15.56545893,11.71658352,13.51542815,0.2034673041490486,0.11914565893967169,0.273992889939518,0.4033941469717617,-28.78713446,15.56545893,-17.32841777204944,13.51542815
312638,Treatment,Female,26,3.577,0.0,Not married,Yes,Worked,11,classroom,4.440204351,12.11578355,11.71658352,9.713668035,0.3205146541666381,0.3645187935801052,0.164101501888043,0.15086505036521367,2.0721389283037466,12.11578355,11.71658352,9.713668035
312645,Treatment,Male,24,12.057,2.0,Not married,No,Worked,14,classroom,17.48106915,19.13462452,14.10808003,14.91267541,0.2821873050687103,0.1724031926547299,0.3598713926214091,0.1855381096551508,-13.980466257077566,19.13462452,14.10808003,14.91267541
312646,Treatment,Male,27,54.093,1.2,Married,No,Did not work,10,OJT,23.10444462,18.06467971,19.02538723,14.95195613,0.2987237979972136,0.1530029065187089,0.37269310962548163,0.1755801858585958,23.10444462,18.06467971,19.02538723,14.95195613
